Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
74.58965,0,1.08346,19.44507,16.03132,71.83457,5.783187,6.846371E-07
74.80525,0,0.9862763,19.44507,16.03132,72.35223,4.837471,0
75.02035,0,0.8028386,19.44507,16.03132,72.81026,4.000652,0
75.23594,0,0.6705969,19.44507,16.03132,73.2125,3.265758,-3.695054E-07
75.45108,0,0.4843761,19.44507,16.03132,73.56159,2.627958,3.771291E-07
75.66675,0,0.4052468,19.44507,16.03132,73.86224,2.078672,-3.839633E-07
75.88181,0,0,19.44507,16.03132,74.11779,1.611799,1.949891E-07
76.09718,0,0.118694,19.44507,16.03132,74.33187,1.220654,-1.975854E-07
76.31255,0,0.03956468,19.44507,16.03132,74.50818,0.8985381,9.988904E-08
76.52804,0,0,19.44507,16.03132,74.65048,0.6385672,0
76.74328,0,0,19.44507,16.03132,74.76216,0.4345908,0
76.95865,0,0,19.44507,16.03132,74.84713,0.2792908,5.103467E-08
77.17401,0,0,19.44507,16.03132,74.90896,0.1663295,0
77.38938,0,0,19.44507,16.03132,74.95137,0.08883616,1.284498E-08
77.60475,0,0,19.44507,16.03132,74.97802,0.04015954,0
77.82013,0,0.03956468,19.44507,16.03132,74.99255,0.01360199,0
78.03548,0,0.03956468,19.44507,16.03132,74.99865,0.002452491,0
78.25114,0,0.03956468,19.44507,16.03132,74.99998,3.332189E-05,6.291817E-12
78.46623,0,0.4352114,19.44507,16.03132,75,0,0
