Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
31.84204,0.7546006,0.5047675,21.44796,6.030247,19.15997,177.0455,-5.445642E-05
32.05701,0.7545999,0,21.48652,5.276634,19.15932,177.1426,-7.852088E-06
32.27308,0.6860002,0,21.52068,4.591485,19.15922,177.1564,-1.412245E-06
32.48783,0.7546006,0.8114032,21.55877,3.837847,19.40456,176.3007,0.002535442
32.70335,0.7546,5.171457,21.62223,3.086068,20.46577,171.2425,0.01264932
32.91848,0.7546005,9.732427,21.74525,2.341789,20.74036,161.5105,0.004667389
33.13384,0.686,9.317615,21.69818,1.659863,21.40018,152.2254,0.02031376
33.34921,0.7545994,8.722969,21.52635,0.9252445,22.45216,143.5635,0.02055729
33.56458,0.7517833,8.304571,21.45473,0.1780536,22.59035,135.2403,0.003950417
33.77994,0.3440334,3.596501,21.47245,-0.1651712,22.5077,131.6262,9.518944E-05
33.99552,1.192093E-07,2.115731,21.47245,-0.1651712,22.49905,129.4977,-2.125457E-05
34.21078,0,0.09551759,21.47245,-0.1651712,22.50073,129.0991,-1.848245E-06
34.42604,0,0,21.47245,-0.1651712,22.50105,129.0405,0
34.64141,0,0,21.47245,-0.1651712,22.50117,129.0319,9.241257E-07
34.85677,0,0.1476574,21.47245,-0.1651712,22.55105,129.4369,-0.0001118596
35.07232,0,0.7341083,21.47245,-0.1651712,22.78231,130.1873,-0.0004481932
35.28751,0,0.03956468,21.47245,-0.1651712,22.85901,130.4037,-9.26541E-05
35.50312,0,0,21.47245,-0.1651712,22.87034,130.4355,-1.482589E-05
35.71824,0,0,21.47245,-0.1651712,22.92494,130.4613,-1.112389E-05
35.93361,0,0.03956468,21.47245,-0.1651712,22.9799,130.4856,-3.709471E-06
36.14914,0,0,21.47245,-0.1651712,22.98985,130.49,-2.782308E-06
36.36444,0,0,21.47245,-0.1651712,22.9913,130.4907,-2.782338E-06
36.57971,0,0,21.47245,-0.1651712,22.9915,130.4908,-9.274474E-07
36.79507,0,0,21.47245,-0.1651712,22.99161,130.4908,1.854896E-06
37.01044,0,0,21.47245,-0.1651712,22.99173,130.4908,-9.274489E-07
37.22659,0,0,21.47245,-0.1651712,22.99185,130.4908,1.8549E-06
37.44212,0,0,21.47245,-0.1651712,22.99198,130.4909,1.854901E-06
37.65696,0,0.03956468,21.47245,-0.1651712,22.99209,130.4909,9.274513E-07
37.87191,0,0,21.47245,-0.1651712,22.99221,130.4909,0
38.08731,0,0.05595291,21.47245,-0.1651712,22.99231,130.4909,0
38.30289,0.08154824,0,21.45149,-0.2427183,22.99239,130.491,9.274534E-07
38.51801,0.5851794,0,21.28108,-0.7998106,22.99247,130.491,1.854908E-06
38.73348,0.6860001,1.864969,21.26972,-1.48431,22.96902,132.3842,3.430984E-05
38.94875,0.7546003,1.246737,21.29678,-2.238406,22.97867,133.504,-5.285949E-05
39.16411,0.7546003,5.223621,21.31711,-2.992662,21.65926,128.4082,359.972
39.37947,0.5785441,11.86248,21.28478,-3.570069,20.10594,116.6583,359.9644
39.59498,0.0712167,12.04633,21.26608,-3.638744,18.99923,104.6632,359.9651
39.81021,0,2.679089,21.26608,-3.638744,18.84488,101.9577,-0.005399255
40.02576,0,13.71256,21.26608,-3.638744,16.70296,88.39771,359.8863
