Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
324.0229,0.7711186,0.1350823,61.27467,7.891911,17.86217,291.7638,1.794024E-06
325.0333,0.8414382,0.07912936,60.50855,7.813576,17.8625,291.7639,2.691042E-06
326.0439,1.038764,0,59.7741,8.283375,17.86274,291.7638,0
327.0545,0.2799829,0.118694,59.57835,8.477654,17.86307,291.7637,8.970167E-07
328.0561,0.003244802,0.09551759,59.58155,8.47818,17.86336,291.7637,0
329.0579,0,0.03956468,59.58155,8.47818,17.86366,291.7636,8.970197E-07
330.0683,0,0.07912936,59.58155,8.47818,17.864,291.7636,0
331.0688,0.001523389,0,59.58305,8.478436,17.86429,291.7636,-8.970229E-07
332.0701,0.001840124,0.03956468,59.58487,8.478733,17.86464,291.7636,3.588098E-06
333.0807,0.00331183,0.09551759,59.58813,8.479279,17.86495,291.7635,-4.485131E-06
334.0916,0,0.07912936,59.58813,8.479279,17.86524,291.7635,2.691083E-06
335.1074,1.73262,0,58.8043,7.001663,17.86556,291.7635,0
336.1178,2.004695,42.17868,57.35629,6.281475,13.41472,333.6954,0.3169816
337.1185,1.496317,42.21128,56.07873,6.956318,16.7335,5.013672,0.0003269114
338.129,1.498815,69.71252,54.81758,7.722221,18.7439,354.0196,0.003718721
339.1304,1.337235,13.16216,53.81488,8.601974,20.41476,7.437712,-0.002222818
340.1409,0.7536762,40.76903,53.49255,9.220318,16.50426,326.6866,359.8073
341.1422,1.212187,18.7527,52.89071,10.15799,15.72694,307.6797,-5.27752E-05
342.1435,1.605378,33.48794,51.50591,10.87603,15.01408,341.1532,0.001064496
343.1542,2.246376,33.74851,49.48686,11.63126,16.13035,336.8577,359.9592
344.1551,3.881818,26.7435,45.81131,12.83408,16.33472,336.0076,0.01522675
345.1597,1.851093,55.76304,44.03171,13.10819,15.70912,285.0068,-0.0006722705
346.1699,1.579782,0.2142116,42.80634,13.91304,15.71098,285.0061,8.869087E-07
347.1805,1.251008,49.97033,43.69893,14.11115,10.93254,275.8879,-0.005602108
348.191,0.003695236,0.07912936,43.70256,14.11177,10.9219,275.6189,0
349.2019,0,0,43.70256,14.11177,10.92183,275.6189,1.304286E-06
350.2154,0,0,43.70256,14.11177,10.92183,275.6189,1.304286E-06
351.2266,0.0007268843,1.750573,43.70327,14.11189,10.94569,276.6994,-0.0008187225
352.2369,0.0008044882,22.94429,43.70405,14.11204,11.80437,299.8146,-2.834714E-05
353.2474,0.0007869471,0,43.70481,14.11218,11.80507,299.8186,8.722217E-07
354.2605,0.000808303,0,43.70559,14.11233,11.80538,299.8187,0
355.2711,0.0007807759,0.07912936,43.70635,14.11247,11.80574,299.8187,4.361119E-07
356.2818,0.0008009604,0.2769528,43.70713,14.11262,11.80609,299.8187,-4.361125E-07
357.2922,0.0007865495,0.2305999,43.70789,14.11276,11.80642,299.8187,-8.722259E-07
358.303,0.0008030144,88.71684,43.70867,14.11291,12.86217,339.9821,359.1561
359.3133,0.4243013,95.67544,43.67578,13.70529,13.25334,333.4742,359.8948
360.3239,0.6113294,27.01991,43.98689,13.69946,8.708072,337.5989,359.9808
361.3344,2.294781,127.9016,42.98268,15.14596,3.178038,264.2833,359.5385
362.3452,2.340596,43.96818,41.42706,13.41915,21.37144,284.6066,0.007229095
363.36,2.182224,27.90992,39.30753,12.98373,17.57677,312.5139,0.001997604
364.3706,1.695534,2.575332,37.62314,12.97387,17.31727,315.4535,0.0005151235
365.3816,1.25017,11.04083,36.38964,13.12636,14.29326,325.0201,-6.519746E-05
366.3918,0.782641,0.07912936,35.61893,13.2625,14.24135,325.0132,4.404218E-07
367.4039,0.6946324,0.823083,34.93494,13.38358,13.92307,325.911,0.0006645507
368.4145,0.6810766,0.2759514,34.27067,13.52983,13.68919,326.6053,8.787351E-07
369.4258,0.6946803,0,33.65482,13.83323,13.68911,326.6055,4.393674E-07
370.4356,0.6810523,0,32.98945,13.97812,13.68911,326.6055,4.393674E-07
371.4467,0.6947045,0,32.43697,14.34787,13.68911,326.6055,4.393674E-07
372.4568,0.6947166,5.504231,31.79357,14.5658,12.67064,320.8779,-0.0001986442
373.4673,0.6810696,0.07912936,31.14647,14.73391,12.66543,320.8867,0
374.4779,0.6947023,0,30.46878,14.86464,12.66543,320.8868,0
375.4885,0.4130742,0,30.06577,14.79863,12.66543,320.8868,0
376.505,0.700678,2.999978,29.45513,15.0911,12.6385,323.0841,-4.76861E-05
377.5161,0.6869355,1.023479,28.80808,15.29052,12.74886,324.6693,-4.37677E-07
378.5262,0.7006698,4.582857,28.37824,15.84311,12.73257,319.868,-0.0007575703
379.5367,0.700691,11.60638,27.88299,16.33609,12.4853,307.9022,-2.448469E-05
380.5475,0.6869356,10.75288,27.32737,16.73879,12.901,297.1184,0.002453787
381.5582,0.7006755,1.375689,26.81486,17.20008,12.98308,295.5979,-4.380858E-07
382.5689,0.6869346,1.14215,26.20193,17.51005,12.59054,296.8049,1.749621E-05
383.5789,0.7006842,0,25.57648,17.82592,12.58871,296.8106,-2.624412E-06
384.5911,0.6869723,0,24.96335,18.13576,12.58871,296.8106,-2.624412E-06
385.6017,0.7006989,0,24.33797,18.45181,12.58871,296.8106,-2.624412E-06
386.6125,0.6869587,0,23.72486,18.76165,12.58871,296.8106,-2.624412E-06
387.6231,0.7006802,4.678518,23.04762,18.7187,14.43533,301.223,-0.003132347
388.6336,1.293236,1.194234,21.82507,18.92295,14.50235,302.8187,4.850298E-06
389.6442,0.9432021,0,20.96578,19.21988,14.50201,302.8458,4.409355E-07
390.655,0.6869372,0.03956468,20.35496,19.51413,14.47383,303.0494,0
391.6655,0.8219413,0,19.66578,19.96203,14.47383,303.0494,-8.817589E-07
392.6743,0.7908865,0,19.00284,20.39332,14.47383,303.0494,-8.817589E-07
393.6849,0.7872975,0,18.3429,20.82265,14.47383,303.0494,-8.817589E-07
394.6955,0.6869569,0,17.71851,21.0442,14.47383,303.0494,-8.817589E-07
